seq_ID,city_name,origin_state,DEST_STATE_ABR,n_flights_departed,flights_departed_per_day_reporting,mean_departure_delay_mins,median_departure_delay_mins,sd_departure_delay_mins,prop_dep_del10,prop_dep_del20,prop_dep_del30,prop_dep_early10,prop_dep_early20,prop_dep_early30,n_flights_received,flights_received_per_day_reporting,mean_arrival_delay_mins,median_arrival_delay_mins,sd_arrival_delay_mins,mean_net_delay_as_dest,median_net_delay_as_dest,sd_net_delay_as_dest,prop_dest_del10,prop_dest_del20,prop_dest_del30,prop_dest_early10,prop_dest_early20,prop_dest_early30,busiest_day_of_week_dep,mean_dep_on_busiest_dow,busiest_day_of_week_arr,mean_arr_on_busiest_dow,most_common_dest_apt,most_common_dest_city,most_common_origin_apt,most_common_origin_city,most_common_dest_state,most_common_origin_state
1059904,"Birmingham, AL",AL,AL,-0.06742733087497581,-0.06778731705693562,-0.3205783165861301,0.32992075018328415,-0.48592951124130673,-0.28802899872165255,-0.4138308152962099,-0.38337679400828356,-0.7109702941497164,-0.3242530436874337,-0.08807145434773084,-0.06717163555749048,-0.06754439749107502,-0.18273106628125974,0.3153617353163833,-0.45313971514858437,-0.10681319960040599,-0.037935986571554066,-0.5663231810090111,0.002660088691488387,-0.15508960765120944,-0.20242930703254297,-0.680466304738651,-0.47867610399027766,-0.38270145872173744,1,-0.05394833477493609,1,-0.05792097864526776,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1289208,"Los Angeles, CA",CA,CA,4.134701581883091,4.1349338191576654,-0.15977957640277157,0.5712581276957922,-0.3442892049180983,0.08816118681543852,-0.08287585680046473,-0.18289913711802894,-1.0363382160113634,-0.35868914847425165,-0.14746625234205302,4.131786119650791,4.132026551997093,-0.35586165012242166,-0.12329217591766133,0.02289056733173434,-0.5583124621569366,-0.5379684190956565,1.2959961357422503,-0.017918728815702157,-0.17387727073020473,-0.26059566136430357,0.2806556091530145,0.4987088046461694,0.5021219099696798,4,4.10066153706476,5,4.0986546123668814,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1410702,"Phoenix, AZ",AZ,AZ,3.316141277556743,3.3162581517325465,-0.3801615478775145,0.5712581276957922,-0.5742334524255852,-0.211564214002375,-0.42328052203785155,-0.5325644057457067,-1.22889248911871,-0.37108757713833146,-0.14746625234205302,3.3168017492578823,3.3169231654617852,-0.6076586753614008,-0.34261913153468365,-0.028609210014724593,-0.6983012661551723,-0.2879522028336053,0.193936381806267,-0.6841164595368707,-0.7205395902219613,-0.7020173020071356,0.3444638189553341,0.12561524611783445,0.06572330005972524,4,3.2249223204339503,5,3.235309195101736,1129202,"Denver, CO",1129202,"Denver, CO",CA,CA
1330303,"Miami, FL",FL,FL,1.5760347737827278,1.5759064075316433,-0.134665620004054,0.5712581276957922,-0.4359438537123946,0.139941904534639,0.024339121369787792,-0.16538942908830495,-1.359519664113048,-0.37741361182399186,-0.14746625234205302,1.5742114521525972,1.5740783893965618,-0.2959685217362642,-0.12329217591766133,0.039149490125846786,-0.20443657076000332,-0.2879522028336053,0.9860033055029144,-0.08552920350515221,-0.1931879322747985,-0.2629654651478443,0.14538924631920608,0.15264370718308,0.06828478381328455,4,1.516126975041731,5,1.5159816477122996,1039707,"Atlanta, GA",1039707,"Atlanta, GA",FL,FL
1405702,"Portland, OR",OR,OR,0.781064834595007,0.780824429933155,-0.5373786163419717,0.08858337267077615,-0.28451008387659393,-0.6218391471002994,-0.7909603986822191,-0.8023516686885585,-0.634263717671895,-0.353919597207071,-0.14746625234205302,0.7818021234543567,0.7815533412993623,-0.7371710017063843,-0.34261913153468365,-0.6197808370958979,-0.4151999326510777,-0.037935986571554066,0.5422278861835524,-0.4105753628052387,-0.6006469408984054,-0.6619376016747762,0.3620352232233258,0.2764708974444623,0.20273093067973944,5,0.7629176572084247,4,0.7686080029156068,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1477104,"San Francisco, CA",CA,CA,3.044217928862028,3.0442964797524636,0.4649852150323871,0.32992075018328415,0.13828233503420406,0.5612733153552625,0.7146106273604843,0.770357872670902,-1.002721529071166,-0.3591425777010193,-0.14746625234205302,3.0474231618451,3.047505239380087,1.1338053415399951,0.09603477969936099,1.018174873866056,-0.4274190094215821,-0.5379684190956565,2.0175701948805522,1.0686931577696874,1.2138126082028748,1.3564926406493556,0.21040281559891896,0.7262005798802346,0.7128747949056008,5,3.0037797703519686,5,2.9904798976683367,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1474703,"Seattle, WA",WA,WA,2.1668085416092118,2.166763435555536,-0.5953666327201096,0.32992075018328415,-0.5686939389406835,-0.5845871957560629,-0.7473735995251473,-0.8669601887834086,-0.913787219695793,-0.3538105288649354,-0.14746625234205302,2.1659819271375502,2.1659352835101227,-0.8233336951153518,-0.5619460871517059,-0.20295737202374653,-0.5989068545434078,-0.5379684190956565,1.1217094340162868,-0.4615439911770604,-0.6473330041513762,-0.705586036527933,0.681747254244821,0.9076737654287812,0.7984172995986585,5,2.1317201302616238,5,2.1418610546848997,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1537002,"Tulsa, OK",OK,OK,-0.07097856863777992,-0.07133905531040681,-0.7053173522954256,-0.15275400484173188,-0.5641977819731504,-0.7210424563291393,-0.7462776862233095,-0.8395877727744923,-0.6000819256531462,-0.33731205281663157,-0.14746625234205302,-0.07046911355783526,-0.07084235703821447,-0.42601345711383737,-0.12329217591766133,-0.5372296604074065,-0.27184478866181805,-0.2879522028336053,-0.713870414413286,-0.5154482243318734,-0.455934626433574,-0.4490407789979001,0.06489929036603775,-0.5811833189665422,-0.5145374079341818,1,-0.06682685266656566,1,-0.05608015686005423,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1275804,"Kona, HI",HI,HI,-0.1247544547602422,-0.12512252029154264,-0.8628744681706949,-0.15275400484173188,-0.7957101596404702,-0.7866126908789198,-1.0509517543491327,-1.0605188638939302,0.1069486796351722,-0.2380177643928654,-0.14746625234205302,-0.12475067448658797,-0.12513184496804824,-1.091603789965954,0.09603477969936099,-0.6065020993826368,-0.5945091551538827,0.7121126622145996,0.8779004898660604,-1.3946143485180078,-1.3004410680411993,-1.2181084091077736,-0.4911884023427876,0.34590301645167787,1.0474474983008184,6,-0.12202050077354949,6,-0.1168272757721007,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1385103,"Oklahoma City, OK",OK,OK,0.04950985545735964,0.04916634971808138,-0.04521110085785069,0.08858337267077615,0.40611615890662717,-0.30784589892814185,-0.30921257271381264,-0.2143197810629215,-0.45983824630169373,-0.3572201612017853,-0.14746625234205302,0.049762007377813236,0.04940632183440795,0.10243809722145261,0.3153617353163833,0.17384295457708707,-0.2209404857871683,-0.037935986571554066,-0.06648657295327516,0.10288685160044087,-0.035471139462093654,-0.0389134236240453,-0.6642023098819757,-0.5200897957348747,-0.28253669082622057,4,0.0442963588554951,4,0.04406054825556172,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1288903,"Las Vegas, NV",NV,NV,2.922461205565887,2.9225225967763073,-0.28101119194296814,0.5712581276957922,-0.4878561205138028,0.11907459145819826,-0.2021902763506258,-0.38919146337224264,-0.9812769566200968,-0.35057072098196634,-0.14746625234205302,2.9249091715245976,2.92497335774406,-0.509441263308283,-0.12329217591766133,-0.4546640263423875,-0.5789573528479465,-0.2879522028336053,0.2658452212725199,-0.3242365387985969,-0.4395648723676146,-0.47566099709694126,-0.013169631348105943,-0.0416868694796902,0.05231767410861998,1,2.963304428406847,1,2.9960023630239774,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1402702,"West Palm Beach/Palm Beach, FL",FL,FL,0.19637890293332974,0.19605609605807017,0.36041083701320614,0.32992075018328415,-0.08818405829645724,0.7201285479411231,0.7967598111879214,0.7892878325278879,-0.6113505970181862,-0.3008076436205627,-0.1132303804084487,0.19459738723911132,0.19426285271260918,0.09569980645689287,0.09603477969936099,-0.03806198665652173,-0.6715377109169841,-0.7879846353577077,1.6807174162294372,0.6456915868939499,0.7144716849980438,0.6007060181144935,0.13284711224678533,0.5093660774342375,0.6699262641577217,4,0.1767611143122563,4,0.18101768907544835,1039707,"Atlanta, GA",1039707,"Atlanta, GA",NY,NY
1129202,"Denver, CO",CO,CO,4.266351038947044,4.2666018301256345,-0.10842068367327264,0.8125955052083003,-0.46604094716044175,0.30111199631454777,0.10269722666211725,-0.05085846306943988,-1.2299496417225897,-0.37741361182399186,-0.14746625234205302,4.263938891818455,4.264198623078605,-0.38800455169749387,-0.34261913153468365,0.016290839923411553,-0.5537475488563489,-0.5379684190956565,0.4358058657143742,-0.326927248736352,-0.36262803939864074,-0.380405120476402,0.3443895468397549,0.2764821207200483,0.15683689119122385,5,4.151807650977232,5,4.15019762235286,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1201205,"Gunnison, CO",CO,CO,-0.41697059067098063,-0.41737983943431817,-0.5195123295553893,-0.3940913823542399,-0.6203679330316181,0.0028490073577038593,0.10878638221728532,0.2786615581631953,0.9366222540586495,-0.37741361182399186,-0.14746625234205302,-0.41695795574791095,-0.41738179868378883,0.7168868820437245,2.0699773802525616,-0.380530282548523,1.8108740580626213,1.5871694191317787,0.5749386382287568,2.001845820261281,0.5720342495409446,0.9133664903801283,-1.5851703070601488,-1.012475331033848,-0.2995038250511386,5,-0.4200662005512622,5,-0.420562870332333,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1463502,"Fort Myers, FL",FL,FL,0.5416099454459297,0.5413357934133807,0.09596892043059607,0.08858337267077615,0.2820298981428037,0.16763039384447348,0.1400716387485404,0.07958479948338114,-0.4846476734606101,-0.29290965293486293,-0.14746625234205302,0.541086229429187,0.5408022943581836,-0.3692444107643014,-0.34261913153468365,-0.039187532474370415,-0.804874700888364,-0.7879846353577077,1.2868005534943177,0.08515336769369566,0.0425099928977964,-0.06823338298959591,0.41906884601178407,0.7784387613530802,0.7199415909385687,6,0.5071870876460663,6,0.5274603490526345,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1188402,"Spokane, WA",WA,WA,-0.19121333289271916,-0.19159076474936138,-0.349985860406421,0.08858337267077615,-0.21642427741226958,-0.49369992024532205,-0.5248762109513041,-0.5823645032935328,-0.7056032767484123,-0.35734101427950254,-0.14746625234205302,-0.19070023449348378,-0.1910910359108369,-0.6431659870324486,-0.12329217591766133,-0.5947696759854562,-0.505312224263453,-0.5379684190956565,0.27419123685887054,-0.3949051718881216,-0.3572524457015135,-0.46133681140294286,0.2577520361303845,0.06738430084380138,-0.11033516189437821,5,-0.19193245504239567,5,-0.19414179075106894,1474703,"Seattle, WA",1474703,"Seattle, WA",CA,CA
1042302,"Austin, TX",TX,TX,0.8267236058310599,0.8264896360492135,-0.4271969524489202,0.32992075018328415,-0.33129641957648936,-0.3746312433846321,-0.4830698785029683,-0.5798392935520239,-0.8863855739169197,-0.3660919769160219,-0.14746625234205302,0.8277131633053111,0.8274710857633806,-0.633258494690126,-0.34261913153468365,-0.542120110633721,-0.7098942360704185,-0.5379684190956565,0.03746579779730907,-0.5119716298303506,-0.5303253054654496,-0.5746456448415771,0.37376085913719276,0.06819266584791679,-0.07818569110833415,5,0.8107521522344774,4,0.8127877257607315,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1530402,"Tampa, FL",FL,FL,1.2526184775273532,1.2524445308762275,-0.20964268944941322,0.5712581276957922,-0.4292576500209972,0.047202769573464406,-0.14670941437812857,-0.24018091019429363,-1.0560587372349695,-0.36040680437772354,-0.14746625234205302,1.250043999503317,1.249863596993162,-0.4106922937121979,-0.12329217591766133,-0.412200022796371,-0.3388088545185967,-0.2879522028336053,0.5744069412856952,-0.11866395380128918,-0.22822943597882206,-0.3061708396738679,-0.00728060384379817,-0.03803184868117118,-0.026755703606085025,5,1.1934281124428987,4,1.1942059996569747,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1467903,"San Diego, CA",CA,CA,1.4725415589810078,1.4723986070019104,-0.3679605319989633,0.32992075018328415,-0.5798861488915025,-0.17982077043290917,-0.3520800671875749,-0.45082907059688054,-1.0179211027529818,-0.36741809996087305,-0.14746625234205302,1.4719896341419085,1.4718416434352393,-0.5766463744517656,-0.12329217591766133,-0.5757826261340383,-0.22312375302919396,-0.037935986571554066,0.4469193858065989,-0.3160607277377656,-0.523392128451681,-0.6063662518084463,-0.09819169829468279,-0.2156179803870983,-0.04222582046291979,5,1.458357623356421,1,1.451552885229826,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1486903,"Salt Lake City, UT",UT,UT,1.9407976239907503,1.9407206652810456,-0.1866853419880198,0.5712581276957922,0.01820221633430551,-0.2949062534890008,-0.4196121437753528,-0.4622474297496262,-1.0560238697231061,-0.36748748335682346,-0.14746625234205302,1.9460655097299404,1.9459867506355162,-0.36866578017813284,-0.12329217591766133,0.3424541053536123,-0.3769604781078651,-0.037935986571554066,0.447674317140352,-0.46973576382069465,-0.6186019130745429,-0.593920764789259,0.14121920354040762,0.2703402252182392,0.2579700993870586,5,1.9109455378336886,5,1.913599153318422,1129202,"Denver, CO",1129202,"Denver, CO",CA,CA
1323002,"Harrisburg, PA",PA,PA,-0.30155536337984695,-0.3019483461965032,0.27161909325489275,0.08858337267077615,0.7423672251228856,-0.17128608195150496,0.0118460771277034,0.08787603664933559,-0.6028973397065822,-0.2606622374987657,-0.14746625234205302,-0.3015462257358433,-0.3019532145339086,0.09685559075750029,0.5346886909334057,-0.24867429187705117,0.315412031457644,0.46209644595254834,0.787729365113678,0.10861907723114586,0.27062827233696174,0.46320874219810315,-0.6429100339517768,-0.15957565520174902,0.0053076662325413975,7,-0.2931208099051994,7,-0.2935461671525995,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1483106,"San Jose, CA",CA,CA,0.8211430893466535,0.8209083330794732,-0.6078424759284552,0.32992075018328415,-0.8060105314418339,-0.47041259688149295,-0.626825668948204,-0.7483021131061096,-0.7786213120894074,-0.3127683445723825,-0.14746625234205302,0.8157915120732954,0.8155476935544917,-0.794535199004708,-0.34261913153468365,-0.7175724074235588,-0.43167889380101626,-0.2879522028336053,-0.10691572683091673,-0.8049823189338591,-0.8453997716656715,-0.8734303886801349,0.2957285560306196,-0.3137285611069251,-0.2092464840917665,1,0.8420285528284349,1,0.834877587183294,1467903,"San Diego, CA",1467903,"San Diego, CA",CA,CA
1379608,"Oakland, CA",CA,CA,0.6336884674386363,0.6334272924140988,-0.5194023317723803,0.5712581276957922,-1.0060325141307267,-0.1872320980000944,-0.4863462290905783,-0.7031606941930082,-1.1936632347455838,-0.3550485328431654,-0.14746625234205302,0.6326546569772231,0.6323840940902864,-0.8147989123446219,-0.34261913153468365,-0.7240389134086596,-0.9318700612239607,-0.7879846353577077,0.031575528580718784,-0.7212711373776634,-0.7332013168970853,-0.8298468047854772,0.48202824239280506,-0.02571923310638398,-0.17465179504686654,4,0.6345004359461758,4,0.6331235195238911,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1490803,"Santa Ana, CA",CA,CA,0.43837039048441,0.438081688473181,-0.5176847576565422,0.32992075018328415,-0.620775255333348,-0.4786374191623133,-0.6490283343098473,-0.6998371463169093,-0.6416332093835491,-0.31743315407133355,-0.14746625234205302,0.4406399764956072,0.44034137276839774,-0.6925598006724688,0.09603477969936099,-0.7756383520092678,-0.20800092785951158,0.21208022969049714,-0.28540880551123815,-0.7543432626190069,-0.8784931718769774,-0.8684329223664493,-0.2573880740168174,-0.4536675865209782,-0.2444647701526508,5,0.43359555683675444,1,0.43541925979195806,1483106,"San Jose, CA",1483106,"San Jose, CA",CA,CA
1324402,"Memphis, TN",TN,TN,0.0629538269879752,0.06261221596336533,-0.4629903612904362,0.08858337267077615,-0.4000587613967118,-0.594949233456222,-0.5537442424275137,-0.52695284860435,-0.6891900780568749,-0.30916465833366413,-0.14746625234205302,0.0629519193791924,0.0625981600229657,-0.26770564065583424,0.09603477969936099,0.04679707085603804,-0.36055276011061926,-0.2879522028336053,0.0651754462988942,-0.24566380802467025,-0.26517997509604047,-0.27386425617499827,-0.18521233001317913,-0.19097692185401785,0.015266077409759516,5,0.06563790279019556,5,0.067254902749252235,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1537604,"Tucson, AZ",AZ,AZ,0.02135361319512703,0.021006139279845206,-0.5719154065909173,-0.15275400484173188,-0.6133838234276081,-0.628806102429542,-0.6139041449068775,-0.5462628404463327,-0.39034481464615156,-0.30379501433043427,-0.14746625234205302,0.021860270451818858,0.021500510281689672,-0.3312087827529793,0.09603477969936099,-0.16967483728600255,-0.3418742637891217,-0.037935986571554066,-0.35239875801378856,-0.29575309774706066,-0.4263967147540525,-0.4569267867020603,-0.29247558357484016,-0.28665675469465524,-0.15054861934992284,1,0.008604466412978925,1,0.008348605622419295,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1489302,"Sacramento, CA",CA,CA,0.5821955198779767,0.5819270877387659,-0.5939332523473347,0.32992075018328415,-0.8415011899171302,-0.57619940514862,-0.7503901438952105,-0.8444831036431878,-1.0808842069403868,-0.3727233710044175,-0.14746625234205302,0.5836997912797967,0.5834220792750625,-0.6647332413005554,-0.12329217591766133,-0.6789984042084756,-0.6303919486059956,-0.2879522028336053,-0.6009569544531852,-0.6783129230362844,-0.7831472419966129,-0.7532915018924524,0.06219289359958858,-0.348369661093044,-0.36715881678321977,5,0.5826184067256108,5,0.5826850026090404,1467903,"San Diego, CA",1467903,"San Diego, CA",CA,CA
1014005,"Albuquerque, NM",NM,NM,0.010953559746914983,0.01060462010896513,-0.5893426883831746,0.32992075018328415,-0.6981660789516095,-0.564670237285419,-0.7473148989989661,-0.7827932703952022,-0.871707093888184,-0.3556475738966931,-0.14746625234205302,0.01120687998916646,0.01084556405246993,-0.5099186700474991,0.09603477969936099,-0.5565590124949958,-0.2403701592299034,-0.037935986571554066,-0.6398764453085249,-0.5214882056250443,-0.680965247093747,-0.6656100822699089,-0.44277574141930753,-0.6191399002789497,-0.44124098612908286,5,0.008604466412978925,4,0.016080057120316096,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",TX,TX
1244102,"Jackson, WY",WY,WY,-0.32260913011647135,-0.3230050801277969,2.443234031601133,0.5712581276957922,2.353636368878211,1.544178570562638,1.8249983948210053,2.0523742650450347,-0.847212714788084,-0.331866162087237,-0.14746625234205302,-0.3231066588150207,-0.3235167961882819,0.1328737490253755,0.3153617353163833,0.014537174973542474,0.19126995838599362,-0.037935986571554066,2.060105175479349,0.7664393722560943,0.6666903385383112,0.6925947828643173,0.12919862182517494,0.20236239979718,0.4819989234790184,6,-0.296800386445665,6,-0.27881959287089125,1486903,"Salt Lake City, UT",1486903,"Salt Lake City, UT",UT,UT
1502403,"Charlotte Amalie, VI",NA,NA,-0.33960433940989104,-0.3400026846265521,-0.09599767082886243,-0.15275400484173188,0.0811059037448672,0.20614957960540073,0.055970629789168315,-0.018923533653055838,0.25507582226723347,-0.11237457240753013,-0.14746625234205302,-0.3395940488167447,-0.34000659392397903,0.3959905837756676,0.9733426021674502,0.0024635841111748475,1.051419075521338,0.7121126622145996,0.2612162508998128,0.8052784938895595,0.3192017335623699,0.032436625275373165,-0.8912439392317673,-0.8234912394550619,-0.42743991759764605,6,-0.3317563635800881,6,-0.33220342464208363,1330303,"Miami, FL",1330303,"Miami, FL",FL,FL
1150305,"Eagle, CO",CO,CO,-0.305867580663252,-0.30626117121857543,1.4976179842458424,1.0539328827208083,1.1179943426396037,1.788408890470334,1.9613617745292402,2.049801802816055,-0.1610235885926334,-0.09791789753026853,-0.14746625234205302,-0.30585831235167876,-0.3062659308647833,1.455521200179396,1.1926695577844726,0.9495384287436627,1.4445318910207368,0.46209644595254834,2.5598898306999747,1.4880736149003944,1.6348869059970943,1.4298145918903273,-0.8638473657486727,-0.41784184216027215,-0.4154459089214109,6,-0.2839218685540354,6,-0.28434205822653186,1129202,"Denver, CO",1129202,"Denver, CO",TX,TX
1071302,"Boise, ID",ID,ID,-0.028363715484130556,-0.02871819626875207,-0.4891637862967684,0.08858337267077615,-0.5233926345691156,-0.5917049478748567,-0.6117395023161544,-0.6252509444931106,-0.8148104192600205,-0.37741361182399186,-0.14746625234205302,-0.0286165081688437,-0.028983639709137064,-0.5448028490644923,-0.34261913153468365,-0.15346181557720004,-0.5983573200951827,-0.2879522028336053,-0.24545345694887943,-0.5095115069111184,-0.5121739327467744,-0.5085563441758111,0.5382978259684729,0.14648747532911746,0.020639207561128425,5,-0.03923002861307373,5,-0.03951276079313246,1474703,"Seattle, WA",1474703,"Seattle, WA",CA,CA
1169706,"Fort Lauderdale, FL",FL,FL,1.7776943467419613,1.7775944012109024,0.03976251574295111,0.8125955052083003,-0.48313974633666856,0.585293522893983,0.40067692120239923,0.27747018096519993,-1.0903351982416034,-0.37310866033195317,-0.14746625234205302,1.7776404795584835,1.7775371245354712,0.03045844373465135,0.3153617353163833,0.09785343189039539,-0.36272653234127983,-0.5379684190956565,1.0762648710008267,0.4036301328372502,0.23298813903671825,0.14337615735281778,-0.14415113810004862,0.14493429647995987,0.15543340778001927,5,1.7048892515676155,5,1.698223004448439,1039707,"Atlanta, GA",1039707,"Atlanta, GA",NY,NY
1426204,"Palm Springs, CA",CA,CA,-0.09304697473520547,-0.09341057159983522,-0.14052472296410062,-0.15275400484173188,-0.19433381619905396,-0.05564827430433254,0.07772313936954706,0.043148828558534545,0.09770592965937151,-0.2910795222293628,-0.14746625234205302,-0.09329780740637612,-0.09367438467225674,-0.07907346947115688,0.3153617353163833,-0.22903640391407348,0.07996851137097147,0.46209644595254834,0.5640167892175784,0.08897432984939499,-0.020964507101557752,0.014253397758768983,-0.391921260398452,-0.1379403620021623,-0.03611464313441159,7,-0.10730219461168714,1,-0.10762316684603306,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1350202,"Montrose/Delta, CO",CO,CO,-0.3743557375173313,-0.3747589803926635,-0.051592702059407726,0.32992075018328415,-0.4729901191073627,0.8736009968001471,1.2693109730704888,0.9448427022209736,0.4670953570439749,0.33207550907545963,-0.14746625234205302,-0.37434439389730134,-0.37476201376691,-0.15833894257983086,0.3153617353163833,-0.5301888097292241,0.7397711673487827,0.46209644595254834,1.4459305017635196,0.7016177674462821,0.7548690165305657,0.5570921478890333,-0.08025521022190184,0.2523416986812989,-0.12979149938595722,6,-0.3317563635800881,6,-0.33220342464208363,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1389101,"Ontario, CA",CA,CA,-0.00654896922690529,-0.006900375568857371,-0.41898352836753755,0.5712581276957922,-0.44609810193558946,-0.38490357214179216,-0.5168199247129469,-0.5729990853968715,-0.9177047671941183,-0.35482118421421144,-0.14746625234205302,-0.0065487707819208724,-0.00691267966289625,-0.4612664598805218,0.09603477969936099,-0.6658529612302798,-0.2996522355526674,-0.037935986571554066,-0.3837176258006339,-0.4332767837114242,-0.40433906193450875,-0.5663379660472587,-0.48642947808784215,-0.7389730570026519,-0.3755442242091678,4,-0.014576865791954276,4,-0.014845748871271163,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1383002,"Kahului, HI",HI,HI,0.10303208173962163,0.10269611910968349,-0.5627571054208332,0.08858337267077615,0.06947841184122597,-0.7208699322422241,-0.9982237097846641,-1.0962580199038425,-0.46590833564384293,-0.27160070277971426,-0.14746625234205302,0.10277530753720256,0.10242736378457269,-0.9318688263583851,0.3153617353163833,-0.24667249695980936,-0.5605728168764783,0.7121126622145996,0.9160124675863375,-1.1602095595023403,-1.2139860025873348,-1.1251063802477692,-0.6213075796448995,0.3834460163731043,1.075968170417992,6,0.11531218608648101,6,0.11327544737959046,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1298202,"Lihue, HI",HI,HI,-0.13997404517225984,-0.14034425566356215,-0.8211052584693761,-0.15275400484173188,-0.25645305278630165,-0.8294140548618102,-1.0727774506745913,-1.1168992010585566,-0.24821475445625857,-0.1334094168056621,-0.14746625234205302,-0.13996980371894854,-0.14035319672407637,-1.2339033440783005,0.09603477969936099,-0.9323553787093181,-0.3678474972580317,0.9621288784766507,0.7684491177918606,-1.4198061615599478,-1.3929158280979235,-1.3018662173742606,-0.4376818537064933,0.2598716448041505,0.9672251125527955,6,-0.12753986558424787,6,-0.12787220648338188,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1217305,"Honolulu, HI",HI,HI,0.569512527867962,0.5692423082620831,-0.6806513875130384,0.32992075018328415,-0.558636027136562,-0.8839387773101591,-1.1095238520367927,-1.1212841691175737,-1.0890613191170841,-0.35863832719968075,-0.14746625234205302,0.5694952706629268,0.5692154843027694,-0.8564499700177967,0.09603477969936099,-0.36535941075502415,-0.47794879160276194,0.9621288784766507,1.1328077266410554,-0.9255428364270717,-1.071763242868051,-1.057385759802249,-0.5394893168094275,0.031691364649052395,0.7507202207030851,5,0.5568613709423518,5,0.5550726758308375,1383002,"Kahului, HI",1383002,"Kahului, HI",HI,HI
1457002,"Reno, NV",NV,NV,-0.036227170530339664,-0.03658275954429551,0.025863145850399102,0.32992075018328415,0.564828075824564,-0.20583391097540013,-0.2989208289724245,-0.2932301077996197,-0.8220632374895906,-0.3291553589962988,-0.14746625234205302,-0.03647972493889666,-0.03684800478308494,-0.43035918369005477,-0.12329217591766133,-0.36692265437226657,-0.5127241259068686,-0.2879522028336053,-0.5320427575752197,-0.4982944303729971,-0.5438553283342737,-0.41927214018344605,0.0720891361064567,-0.3573680049911686,-0.29723045085760375,7,-0.035550452072608145,5,-0.050557691504413645,1288903,"Las Vegas, NV",1288903,"Las Vegas, NV",CA,CA
1357702,"Myrtle Beach, SC",SC,SC,-0.2832918548854258,-0.28368226375007977,-0.2957813264401118,-0.3940913823542399,0.32097745068986716,-0.4023777107337621,-0.20833129750252175,-0.29912342222790916,0.17838006012190802,-0.15007730900057606,-0.14746625234205302,-0.2832832706570106,-0.2836875924266749,-0.6338125291137224,-0.34261913153468365,-0.5579522198459723,-0.11066780661300933,-0.037935986571554066,-0.7809417867019303,-0.8735299556873888,-0.8833265269591304,-0.6882602145502692,0.31009313777059483,-0.5242885778228257,-0.4583874214659564,3,-0.275090884856918,3,-0.2755061136575069,1105703,"Charlotte, NC",1105703,"Charlotte, NC",NC,NC
1484306,"San Juan, PR",NA,NA,0.1573152875424845,0.15698697526988661,0.2341577137917316,0.5712581276957922,-0.01875581502014574,0.636285004038618,0.5332149664702035,0.3228707743979566,-0.8175527090445449,-0.32914483604539874,-0.11151336110083226,0.1555349555427192,0.1551947165388036,0.11399986876782126,0.7540156465504279,-0.15268786798470932,-0.13502786901389505,-0.037935986571554066,0.36076031508378603,0.3731257416184683,0.3177320802048105,0.16118993026650008,-0.702612736562485,-0.28906538720789654,-0.14433856469188697,6,0.17050583419346485,6,0.17770420986206398,1320402,"Orlando, FL",1320402,"Orlando, FL",FL,FL
